"id","real_date","year","quarter","month","month_name","week_in_month","day_in_month","day_name","week_name"
"1216","2010-04-30","2010","Q2","4","Apr","5","30","Apr 30","Week 5"
"1217","2010-05-01","2010","Q2","5","May","1","1","May 1","Week 1"
"1218","2010-05-02","2010","Q2","5","May","2","2","May 2","Week 2"
"1219","2010-05-03","2010","Q2","5","May","2","3","May 3","Week 2"
"1220","2010-05-04","2010","Q2","5","May","2","4","May 4","Week 2"
"1221","2010-05-05","2010","Q2","5","May","2","5","May 5","Week 2"
"1222","2010-05-06","2010","Q2","5","May","2","6","May 6","Week 2"
"1223","2010-05-07","2010","Q2","5","May","2","7","May 7","Week 2"
"1224","2010-05-08","2010","Q2","5","May","2","8","May 8","Week 2"
"1225","2010-05-09","2010","Q2","5","May","3","9","May 9","Week 3"
"1226","2010-05-10","2010","Q2","5","May","3","10","May 10","Week 3"
"1227","2010-05-11","2010","Q2","5","May","3","11","May 11","Week 3"
"1228","2010-05-12","2010","Q2","5","May","3","12","May 12","Week 3"
"1229","2010-05-13","2010","Q2","5","May","3","13","May 13","Week 3"
"1230","2010-05-14","2010","Q2","5","May","3","14","May 14","Week 3"
"1231","2010-05-15","2010","Q2","5","May","3","15","May 15","Week 3"
"1232","2010-05-16","2010","Q2","5","May","4","16","May 16","Week 4"
"1233","2010-05-17","2010","Q2","5","May","4","17","May 17","Week 4"
"1234","2010-05-18","2010","Q2","5","May","4","18","May 18","Week 4"
"1235","2010-05-19","2010","Q2","5","May","4","19","May 19","Week 4"
"1236","2010-05-20","2010","Q2","5","May","4","20","May 20","Week 4"
"1237","2010-05-21","2010","Q2","5","May","4","21","May 21","Week 4"
"1238","2010-05-22","2010","Q2","5","May","4","22","May 22","Week 4"
"1239","2010-05-23","2010","Q2","5","May","5","23","May 23","Week 5"
"1240","2010-05-24","2010","Q2","5","May","5","24","May 24","Week 5"
"1241","2010-05-25","2010","Q2","5","May","5","25","May 25","Week 5"
"1242","2010-05-26","2010","Q2","5","May","5","26","May 26","Week 5"
"1243","2010-05-27","2010","Q2","5","May","5","27","May 27","Week 5"
"1244","2010-05-28","2010","Q2","5","May","5","28","May 28","Week 5"
"1245","2010-05-29","2010","Q2","5","May","5","29","May 29","Week 5"
"1246","2010-05-30","2010","Q2","5","May","6","30","May 30","Week 6"
"1247","2010-05-31","2010","Q2","5","May","6","31","May 31","Week 6"
"1248","2010-06-01","2010","Q2","6","Jun","1","1","Jun 1","Week 1"
"1249","2010-06-02","2010","Q2","6","Jun","1","2","Jun 2","Week 1"
"1250","2010-06-03","2010","Q2","6","Jun","1","3","Jun 3","Week 1"
"1251","2010-06-04","2010","Q2","6","Jun","1","4","Jun 4","Week 1"
"1252","2010-06-05","2010","Q2","6","Jun","1","5","Jun 5","Week 1"
"1253","2010-06-06","2010","Q2","6","Jun","2","6","Jun 6","Week 2"
"1254","2010-06-07","2010","Q2","6","Jun","2","7","Jun 7","Week 2"
"1255","2010-06-08","2010","Q2","6","Jun","2","8","Jun 8","Week 2"
"1256","2010-06-09","2010","Q2","6","Jun","2","9","Jun 9","Week 2"
"1257","2010-06-10","2010","Q2","6","Jun","2","10","Jun 10","Week 2"
"1258","2010-06-11","2010","Q2","6","Jun","2","11","Jun 11","Week 2"
"1259","2010-06-12","2010","Q2","6","Jun","2","12","Jun 12","Week 2"
"1260","2010-06-13","2010","Q2","6","Jun","3","13","Jun 13","Week 3"
"1261","2010-06-14","2010","Q2","6","Jun","3","14","Jun 14","Week 3"
"1262","2010-06-15","2010","Q2","6","Jun","3","15","Jun 15","Week 3"
"1263","2010-06-16","2010","Q2","6","Jun","3","16","Jun 16","Week 3"
"1264","2010-06-17","2010","Q2","6","Jun","3","17","Jun 17","Week 3"
"1265","2010-06-18","2010","Q2","6","Jun","3","18","Jun 18","Week 3"
"1266","2010-06-19","2010","Q2","6","Jun","3","19","Jun 19","Week 3"
"1267","2010-06-20","2010","Q2","6","Jun","4","20","Jun 20","Week 4"
"1268","2010-06-21","2010","Q2","6","Jun","4","21","Jun 21","Week 4"
"1269","2010-06-22","2010","Q2","6","Jun","4","22","Jun 22","Week 4"
"1270","2010-06-23","2010","Q2","6","Jun","4","23","Jun 23","Week 4"
"1271","2010-06-24","2010","Q2","6","Jun","4","24","Jun 24","Week 4"
"1272","2010-06-25","2010","Q2","6","Jun","4","25","Jun 25","Week 4"
"1273","2010-06-26","2010","Q2","6","Jun","4","26","Jun 26","Week 4"
"1274","2010-06-27","2010","Q2","6","Jun","5","27","Jun 27","Week 5"
"1275","2010-06-28","2010","Q2","6","Jun","5","28","Jun 28","Week 5"
"1276","2010-06-29","2010","Q2","6","Jun","5","29","Jun 29","Week 5"
"1277","2010-06-30","2010","Q2","6","Jun","5","30","Jun 30","Week 5"
"1278","2010-07-01","2010","Q3","7","Jul","1","1","Jul 1","Week 1"
"1279","2010-07-02","2010","Q3","7","Jul","1","2","Jul 2","Week 1"
"1280","2010-07-03","2010","Q3","7","Jul","1","3","Jul 3","Week 1"
"1281","2010-07-04","2010","Q3","7","Jul","2","4","Jul 4","Week 2"
"1282","2010-07-05","2010","Q3","7","Jul","2","5","Jul 5","Week 2"
"1283","2010-07-06","2010","Q3","7","Jul","2","6","Jul 6","Week 2"
"1284","2010-07-07","2010","Q3","7","Jul","2","7","Jul 7","Week 2"
"1285","2010-07-08","2010","Q3","7","Jul","2","8","Jul 8","Week 2"
"1286","2010-07-09","2010","Q3","7","Jul","2","9","Jul 9","Week 2"
"1287","2010-07-10","2010","Q3","7","Jul","2","10","Jul 10","Week 2"
"1288","2010-07-11","2010","Q3","7","Jul","3","11","Jul 11","Week 3"
"1289","2010-07-12","2010","Q3","7","Jul","3","12","Jul 12","Week 3"
"1290","2010-07-13","2010","Q3","7","Jul","3","13","Jul 13","Week 3"
"1291","2010-07-14","2010","Q3","7","Jul","3","14","Jul 14","Week 3"
"1292","2010-07-15","2010","Q3","7","Jul","3","15","Jul 15","Week 3"
"1293","2010-07-16","2010","Q3","7","Jul","3","16","Jul 16","Week 3"
"1294","2010-07-17","2010","Q3","7","Jul","3","17","Jul 17","Week 3"
"1295","2010-07-18","2010","Q3","7","Jul","4","18","Jul 18","Week 4"
"1296","2010-07-19","2010","Q3","7","Jul","4","19","Jul 19","Week 4"
"1297","2010-07-20","2010","Q3","7","Jul","4","20","Jul 20","Week 4"
"1298","2010-07-21","2010","Q3","7","Jul","4","21","Jul 21","Week 4"
"1299","2010-07-22","2010","Q3","7","Jul","4","22","Jul 22","Week 4"
"1300","2010-07-23","2010","Q3","7","Jul","4","23","Jul 23","Week 4"
"1301","2010-07-24","2010","Q3","7","Jul","4","24","Jul 24","Week 4"
"1302","2010-07-25","2010","Q3","7","Jul","5","25","Jul 25","Week 5"
"1303","2010-07-26","2010","Q3","7","Jul","5","26","Jul 26","Week 5"
"1304","2010-07-27","2010","Q3","7","Jul","5","27","Jul 27","Week 5"
"1305","2010-07-28","2010","Q3","7","Jul","5","28","Jul 28","Week 5"
"1306","2010-07-29","2010","Q3","7","Jul","5","29","Jul 29","Week 5"
"1307","2010-07-30","2010","Q3","7","Jul","5","30","Jul 30","Week 5"
"1308","2010-07-31","2010","Q3","7","Jul","5","31","Jul 31","Week 5"
"1309","2010-08-01","2010","Q3","8","Aug","1","1","Aug 1","Week 1"
"1310","2010-08-02","2010","Q3","8","Aug","1","2","Aug 2","Week 1"
"1311","2010-08-03","2010","Q3","8","Aug","1","3","Aug 3","Week 1"
"1312","2010-08-04","2010","Q3","8","Aug","1","4","Aug 4","Week 1"
"1313","2010-08-05","2010","Q3","8","Aug","1","5","Aug 5","Week 1"
"1314","2010-08-06","2010","Q3","8","Aug","1","6","Aug 6","Week 1"
"1315","2010-08-07","2010","Q3","8","Aug","1","7","Aug 7","Week 1"
"1316","2010-08-08","2010","Q3","8","Aug","2","8","Aug 8","Week 2"
"1317","2010-08-09","2010","Q3","8","Aug","2","9","Aug 9","Week 2"
"1318","2010-08-10","2010","Q3","8","Aug","2","10","Aug 10","Week 2"
"1319","2010-08-11","2010","Q3","8","Aug","2","11","Aug 11","Week 2"
"1320","2010-08-12","2010","Q3","8","Aug","2","12","Aug 12","Week 2"
"1321","2010-08-13","2010","Q3","8","Aug","2","13","Aug 13","Week 2"
"1322","2010-08-14","2010","Q3","8","Aug","2","14","Aug 14","Week 2"
"1323","2010-08-15","2010","Q3","8","Aug","3","15","Aug 15","Week 3"
"1324","2010-08-16","2010","Q3","8","Aug","3","16","Aug 16","Week 3"
"1325","2010-08-17","2010","Q3","8","Aug","3","17","Aug 17","Week 3"
"1326","2010-08-18","2010","Q3","8","Aug","3","18","Aug 18","Week 3"
"1327","2010-08-19","2010","Q3","8","Aug","3","19","Aug 19","Week 3"
"1328","2010-08-20","2010","Q3","8","Aug","3","20","Aug 20","Week 3"
"1329","2010-08-21","2010","Q3","8","Aug","3","21","Aug 21","Week 3"
"1330","2010-08-22","2010","Q3","8","Aug","4","22","Aug 22","Week 4"
"1331","2010-08-23","2010","Q3","8","Aug","4","23","Aug 23","Week 4"
"1332","2010-08-24","2010","Q3","8","Aug","4","24","Aug 24","Week 4"
"1333","2010-08-25","2010","Q3","8","Aug","4","25","Aug 25","Week 4"
"1334","2010-08-26","2010","Q3","8","Aug","4","26","Aug 26","Week 4"
"1335","2010-08-27","2010","Q3","8","Aug","4","27","Aug 27","Week 4"
"1336","2010-08-28","2010","Q3","8","Aug","4","28","Aug 28","Week 4"
"1337","2010-08-29","2010","Q3","8","Aug","5","29","Aug 29","Week 5"
"1338","2010-08-30","2010","Q3","8","Aug","5","30","Aug 30","Week 5"
"1339","2010-08-31","2010","Q3","8","Aug","5","31","Aug 31","Week 5"
"1340","2010-09-01","2010","Q3","9","Sep","1","1","Sep 1","Week 1"
"1341","2010-09-02","2010","Q3","9","Sep","1","2","Sep 2","Week 1"
"1342","2010-09-03","2010","Q3","9","Sep","1","3","Sep 3","Week 1"
"1343","2010-09-04","2010","Q3","9","Sep","1","4","Sep 4","Week 1"
"1344","2010-09-05","2010","Q3","9","Sep","2","5","Sep 5","Week 2"
"1345","2010-09-06","2010","Q3","9","Sep","2","6","Sep 6","Week 2"
"1346","2010-09-07","2010","Q3","9","Sep","2","7","Sep 7","Week 2"
"1347","2010-09-08","2010","Q3","9","Sep","2","8","Sep 8","Week 2"
"1348","2010-09-09","2010","Q3","9","Sep","2","9","Sep 9","Week 2"
"1349","2010-09-10","2010","Q3","9","Sep","2","10","Sep 10","Week 2"
"1350","2010-09-11","2010","Q3","9","Sep","2","11","Sep 11","Week 2"
"1351","2010-09-12","2010","Q3","9","Sep","3","12","Sep 12","Week 3"
"1352","2010-09-13","2010","Q3","9","Sep","3","13","Sep 13","Week 3"
"1353","2010-09-14","2010","Q3","9","Sep","3","14","Sep 14","Week 3"
"1354","2010-09-15","2010","Q3","9","Sep","3","15","Sep 15","Week 3"
"1355","2010-09-16","2010","Q3","9","Sep","3","16","Sep 16","Week 3"
"1356","2010-09-17","2010","Q3","9","Sep","3","17","Sep 17","Week 3"
"1357","2010-09-18","2010","Q3","9","Sep","3","18","Sep 18","Week 3"
"1358","2010-09-19","2010","Q3","9","Sep","4","19","Sep 19","Week 4"
"1359","2010-09-20","2010","Q3","9","Sep","4","20","Sep 20","Week 4"
"1360","2010-09-21","2010","Q3","9","Sep","4","21","Sep 21","Week 4"
"1361","2010-09-22","2010","Q3","9","Sep","4","22","Sep 22","Week 4"
"1362","2010-09-23","2010","Q3","9","Sep","4","23","Sep 23","Week 4"
"1363","2010-09-24","2010","Q3","9","Sep","4","24","Sep 24","Week 4"
"1364","2010-09-25","2010","Q3","9","Sep","4","25","Sep 25","Week 4"
"1365","2010-09-26","2010","Q3","9","Sep","5","26","Sep 26","Week 5"
"1366","2010-09-27","2010","Q3","9","Sep","5","27","Sep 27","Week 5"
"1367","2010-09-28","2010","Q3","9","Sep","5","28","Sep 28","Week 5"
"1368","2010-09-29","2010","Q3","9","Sep","5","29","Sep 29","Week 5"
"1369","2010-09-30","2010","Q3","9","Sep","5","30","Sep 30","Week 5"
"1370","2010-10-01","2010","Q4","10","Oct","1","1","Oct 1","Week 1"
"1371","2010-10-02","2010","Q4","10","Oct","1","2","Oct 2","Week 1"
"1372","2010-10-03","2010","Q4","10","Oct","2","3","Oct 3","Week 2"
"1373","2010-10-04","2010","Q4","10","Oct","2","4","Oct 4","Week 2"
"1374","2010-10-05","2010","Q4","10","Oct","2","5","Oct 5","Week 2"
"1375","2010-10-06","2010","Q4","10","Oct","2","6","Oct 6","Week 2"
"1376","2010-10-07","2010","Q4","10","Oct","2","7","Oct 7","Week 2"
"1377","2010-10-08","2010","Q4","10","Oct","2","8","Oct 8","Week 2"
"1378","2010-10-09","2010","Q4","10","Oct","2","9","Oct 9","Week 2"
"1379","2010-10-10","2010","Q4","10","Oct","3","10","Oct 10","Week 3"
"1380","2010-10-11","2010","Q4","10","Oct","3","11","Oct 11","Week 3"
"1381","2010-10-12","2010","Q4","10","Oct","3","12","Oct 12","Week 3"
"1382","2010-10-13","2010","Q4","10","Oct","3","13","Oct 13","Week 3"
"1383","2010-10-14","2010","Q4","10","Oct","3","14","Oct 14","Week 3"
"1384","2010-10-15","2010","Q4","10","Oct","3","15","Oct 15","Week 3"
"1385","2010-10-16","2010","Q4","10","Oct","3","16","Oct 16","Week 3"
"1386","2010-10-17","2010","Q4","10","Oct","4","17","Oct 17","Week 4"
"1387","2010-10-18","2010","Q4","10","Oct","4","18","Oct 18","Week 4"
"1388","2010-10-19","2010","Q4","10","Oct","4","19","Oct 19","Week 4"
"1389","2010-10-20","2010","Q4","10","Oct","4","20","Oct 20","Week 4"
"1390","2010-10-21","2010","Q4","10","Oct","4","21","Oct 21","Week 4"
"1391","2010-10-22","2010","Q4","10","Oct","4","22","Oct 22","Week 4"
"1392","2010-10-23","2010","Q4","10","Oct","4","23","Oct 23","Week 4"
"1393","2010-10-24","2010","Q4","10","Oct","5","24","Oct 24","Week 5"
"1394","2010-10-25","2010","Q4","10","Oct","5","25","Oct 25","Week 5"
"1395","2010-10-26","2010","Q4","10","Oct","5","26","Oct 26","Week 5"
"1396","2010-10-27","2010","Q4","10","Oct","5","27","Oct 27","Week 5"
"1397","2010-10-28","2010","Q4","10","Oct","5","28","Oct 28","Week 5"
"1398","2010-10-29","2010","Q4","10","Oct","5","29","Oct 29","Week 5"
"1399","2010-10-30","2010","Q4","10","Oct","5","30","Oct 30","Week 5"
"1400","2010-10-31","2010","Q4","10","Oct","6","31","Oct 31","Week 6"
"1401","2010-11-01","2010","Q4","11","Nov","1","1","Nov 1","Week 1"
"1402","2010-11-02","2010","Q4","11","Nov","1","2","Nov 2","Week 1"
"1403","2010-11-03","2010","Q4","11","Nov","1","3","Nov 3","Week 1"
"1404","2010-11-04","2010","Q4","11","Nov","1","4","Nov 4","Week 1"
"1405","2010-11-05","2010","Q4","11","Nov","1","5","Nov 5","Week 1"
"1406","2010-11-06","2010","Q4","11","Nov","1","6","Nov 6","Week 1"
"1407","2010-11-07","2010","Q4","11","Nov","2","7","Nov 7","Week 2"
"1408","2010-11-08","2010","Q4","11","Nov","2","8","Nov 8","Week 2"
"1409","2010-11-09","2010","Q4","11","Nov","2","9","Nov 9","Week 2"
"1410","2010-11-10","2010","Q4","11","Nov","2","10","Nov 10","Week 2"
"1411","2010-11-11","2010","Q4","11","Nov","2","11","Nov 11","Week 2"
"1412","2010-11-12","2010","Q4","11","Nov","2","12","Nov 12","Week 2"
"1413","2010-11-13","2010","Q4","11","Nov","2","13","Nov 13","Week 2"
"1414","2010-11-14","2010","Q4","11","Nov","3","14","Nov 14","Week 3"
"1415","2010-11-15","2010","Q4","11","Nov","3","15","Nov 15","Week 3"
"1416","2010-11-16","2010","Q4","11","Nov","3","16","Nov 16","Week 3"
"1417","2010-11-17","2010","Q4","11","Nov","3","17","Nov 17","Week 3"
"1418","2010-11-18","2010","Q4","11","Nov","3","18","Nov 18","Week 3"
"1419","2010-11-19","2010","Q4","11","Nov","3","19","Nov 19","Week 3"
"1420","2010-11-20","2010","Q4","11","Nov","3","20","Nov 20","Week 3"
"1421","2010-11-21","2010","Q4","11","Nov","4","21","Nov 21","Week 4"
"1422","2010-11-22","2010","Q4","11","Nov","4","22","Nov 22","Week 4"
"1423","2010-11-23","2010","Q4","11","Nov","4","23","Nov 23","Week 4"
"1424","2010-11-24","2010","Q4","11","Nov","4","24","Nov 24","Week 4"
"1425","2010-11-25","2010","Q4","11","Nov","4","25","Nov 25","Week 4"
"1426","2010-11-26","2010","Q4","11","Nov","4","26","Nov 26","Week 4"
"1427","2010-11-27","2010","Q4","11","Nov","4","27","Nov 27","Week 4"
"1428","2010-11-28","2010","Q4","11","Nov","5","28","Nov 28","Week 5"
"1429","2010-11-29","2010","Q4","11","Nov","5","29","Nov 29","Week 5"
"1430","2010-11-30","2010","Q4","11","Nov","5","30","Nov 30","Week 5"
"1431","2010-12-01","2010","Q4","12","Dec","1","1","Dec 1","Week 1"
"1432","2010-12-02","2010","Q4","12","Dec","1","2","Dec 2","Week 1"
"1433","2010-12-03","2010","Q4","12","Dec","1","3","Dec 3","Week 1"
"1434","2010-12-04","2010","Q4","12","Dec","1","4","Dec 4","Week 1"
"1435","2010-12-05","2010","Q4","12","Dec","2","5","Dec 5","Week 2"
"1436","2010-12-06","2010","Q4","12","Dec","2","6","Dec 6","Week 2"
"1437","2010-12-07","2010","Q4","12","Dec","2","7","Dec 7","Week 2"
"1438","2010-12-08","2010","Q4","12","Dec","2","8","Dec 8","Week 2"
"1439","2010-12-09","2010","Q4","12","Dec","2","9","Dec 9","Week 2"
"1440","2010-12-10","2010","Q4","12","Dec","2","10","Dec 10","Week 2"
"1441","2010-12-11","2010","Q4","12","Dec","2","11","Dec 11","Week 2"
"1442","2010-12-12","2010","Q4","12","Dec","3","12","Dec 12","Week 3"
"1443","2010-12-13","2010","Q4","12","Dec","3","13","Dec 13","Week 3"
"1444","2010-12-14","2010","Q4","12","Dec","3","14","Dec 14","Week 3"
"1445","2010-12-15","2010","Q4","12","Dec","3","15","Dec 15","Week 3"
"1446","2010-12-16","2010","Q4","12","Dec","3","16","Dec 16","Week 3"
"1447","2010-12-17","2010","Q4","12","Dec","3","17","Dec 17","Week 3"
"1448","2010-12-18","2010","Q4","12","Dec","3","18","Dec 18","Week 3"
"1449","2010-12-19","2010","Q4","12","Dec","4","19","Dec 19","Week 4"
"1450","2010-12-20","2010","Q4","12","Dec","4","20","Dec 20","Week 4"
"1451","2010-12-21","2010","Q4","12","Dec","4","21","Dec 21","Week 4"
"1452","2010-12-22","2010","Q4","12","Dec","4","22","Dec 22","Week 4"
"1453","2010-12-23","2010","Q4","12","Dec","4","23","Dec 23","Week 4"
"1454","2010-12-24","2010","Q4","12","Dec","4","24","Dec 24","Week 4"
"1455","2010-12-25","2010","Q4","12","Dec","4","25","Dec 25","Week 4"
"1456","2010-12-26","2010","Q4","12","Dec","5","26","Dec 26","Week 5"
"1457","2010-12-27","2010","Q4","12","Dec","5","27","Dec 27","Week 5"
"1458","2010-12-28","2010","Q4","12","Dec","5","28","Dec 28","Week 5"
"1459","2010-12-29","2010","Q4","12","Dec","5","29","Dec 29","Week 5"
"1460","2010-12-30","2010","Q4","12","Dec","5","30","Dec 30","Week 5"
"1461","2010-12-31","2010","Q4","12","Dec","5","31","Dec 31","Week 5"
"1462","2011-01-01","2011","Q1","1","Jan","1","1","Jan 1","Week 1"
"1463","2011-01-02","2011","Q1","1","Jan","2","2","Jan 2","Week 2"
"1464","2011-01-03","2011","Q1","1","Jan","2","3","Jan 3","Week 2"
"1465","2011-01-04","2011","Q1","1","Jan","2","4","Jan 4","Week 2"
"1466","2011-01-05","2011","Q1","1","Jan","2","5","Jan 5","Week 2"
"1467","2011-01-06","2011","Q1","1","Jan","2","6","Jan 6","Week 2"
"1468","2011-01-07","2011","Q1","1","Jan","2","7","Jan 7","Week 2"
"1469","2011-01-08","2011","Q1","1","Jan","2","8","Jan 8","Week 2"
"1470","2011-01-09","2011","Q1","1","Jan","3","9","Jan 9","Week 3"
"1471","2011-01-10","2011","Q1","1","Jan","3","10","Jan 10","Week 3"
"1472","2011-01-11","2011","Q1","1","Jan","3","11","Jan 11","Week 3"
"1473","2011-01-12","2011","Q1","1","Jan","3","12","Jan 12","Week 3"
"1474","2011-01-13","2011","Q1","1","Jan","3","13","Jan 13","Week 3"
"1475","2011-01-14","2011","Q1","1","Jan","3","14","Jan 14","Week 3"
"1476","2011-01-15","2011","Q1","1","Jan","3","15","Jan 15","Week 3"
"1477","2011-01-16","2011","Q1","1","Jan","4","16","Jan 16","Week 4"
"1478","2011-01-17","2011","Q1","1","Jan","4","17","Jan 17","Week 4"
"1479","2011-01-18","2011","Q1","1","Jan","4","18","Jan 18","Week 4"
"1480","2011-01-19","2011","Q1","1","Jan","4","19","Jan 19","Week 4"
"1481","2011-01-20","2011","Q1","1","Jan","4","20","Jan 20","Week 4"
"1482","2011-01-21","2011","Q1","1","Jan","4","21","Jan 21","Week 4"
"1483","2011-01-22","2011","Q1","1","Jan","4","22","Jan 22","Week 4"
"1484","2011-01-23","2011","Q1","1","Jan","5","23","Jan 23","Week 5"
"1485","2011-01-24","2011","Q1","1","Jan","5","24","Jan 24","Week 5"
"1486","2011-01-25","2011","Q1","1","Jan","5","25","Jan 25","Week 5"
"1487","2011-01-26","2011","Q1","1","Jan","5","26","Jan 26","Week 5"
"1488","2011-01-27","2011","Q1","1","Jan","5","27","Jan 27","Week 5"
"1489","2011-01-28","2011","Q1","1","Jan","5","28","Jan 28","Week 5"
"1490","2011-01-29","2011","Q1","1","Jan","5","29","Jan 29","Week 5"
"1491","2011-01-30","2011","Q1","1","Jan","6","30","Jan 30","Week 6"
"1492","2011-01-31","2011","Q1","1","Jan","6","31","Jan 31","Week 6"
"1493","2011-02-01","2011","Q1","2","Feb","1","1","Feb 1","Week 1"
"1494","2011-02-02","2011","Q1","2","Feb","1","2","Feb 2","Week 1"
"1495","2011-02-03","2011","Q1","2","Feb","1","3","Feb 3","Week 1"
"1496","2011-02-04","2011","Q1","2","Feb","1","4","Feb 4","Week 1"
"1497","2011-02-05","2011","Q1","2","Feb","1","5","Feb 5","Week 1"
"1498","2011-02-06","2011","Q1","2","Feb","2","6","Feb 6","Week 2"
"1499","2011-02-07","2011","Q1","2","Feb","2","7","Feb 7","Week 2"
"1500","2011-02-08","2011","Q1","2","Feb","2","8","Feb 8","Week 2"
"1501","2011-02-09","2011","Q1","2","Feb","2","9","Feb 9","Week 2"
"1502","2011-02-10","2011","Q1","2","Feb","2","10","Feb 10","Week 2"
"1503","2011-02-11","2011","Q1","2","Feb","2","11","Feb 11","Week 2"
"1504","2011-02-12","2011","Q1","2","Feb","2","12","Feb 12","Week 2"
"1505","2011-02-13","2011","Q1","2","Feb","3","13","Feb 13","Week 3"
"1506","2011-02-14","2011","Q1","2","Feb","3","14","Feb 14","Week 3"
"1507","2011-02-15","2011","Q1","2","Feb","3","15","Feb 15","Week 3"
"1508","2011-02-16","2011","Q1","2","Feb","3","16","Feb 16","Week 3"
"1509","2011-02-17","2011","Q1","2","Feb","3","17","Feb 17","Week 3"
"1510","2011-02-18","2011","Q1","2","Feb","3","18","Feb 18","Week 3"
"1511","2011-02-19","2011","Q1","2","Feb","3","19","Feb 19","Week 3"
"1512","2011-02-20","2011","Q1","2","Feb","4","20","Feb 20","Week 4"
"1513","2011-02-21","2011","Q1","2","Feb","4","21","Feb 21","Week 4"
"1514","2011-02-22","2011","Q1","2","Feb","4","22","Feb 22","Week 4"
"1515","2011-02-23","2011","Q1","2","Feb","4","23","Feb 23","Week 4"
"1516","2011-02-24","2011","Q1","2","Feb","4","24","Feb 24","Week 4"
"1517","2011-02-25","2011","Q1","2","Feb","4","25","Feb 25","Week 4"
"1518","2011-02-26","2011","Q1","2","Feb","4","26","Feb 26","Week 4"
